dbcellid,x,y,z,goog14r0seg1_baseid,google_aggloid,dbcelltype,dbsubcelltype,dbsubcelltype2,dbsubcelltype3,nrvoxels,circulardepth
45874,305766,257664,1152,25032013348,33984806861,PYRAMIDAL,512,0,0,1376,1768
22376,312479,93656,1152,1813663773,10839111866,MG_OPC,0,0,0,97,987
2491,165867,220106,1152,6161461428,6190576655,INTERNEURON,0,0,0,353,2509
14085,308365,155572,1152,3880639190,3880639190,INTERNEURON,0,0,0,353,1352
12866,215705,257031,1152,7356758277,7473288835,MG_OPC,0,0,0,98,2426
38464,446733,200549,1152,5297170322,14439251664,ASTROCYTE,0,0,0,98,553
25269,379438,199569,1152,5266085624,14349673800,ASTROCYTE,0,0,0,354,1050
45567,271484,69464,1152,10153609818,18858769026,PYRAMIDAL,512,0,0,866,1038
2711,167083,152015,1152,12726743592,12755902838,UNKNOWN0,0,0,0,99,2016
41697,467447,147188,1152,3769526559,12634874559,ASTROCYTE,0,0,0,99,234
42680,386433,211225,1152,6125076684,14757480119,MG_OPC,0,0,0,99,1034
8398,260644,143500,1152,2846231358,3486136148,UNCLASSIFIEDNEURON,0,0,0,611,1561
2546,170472,178880,1152,3498634310,4836712794,PYRAMIDAL,0,0,0,1379,2202
10284,274653,185126,1152,4956748220,5058692706,ASTROCYTE,0,0,0,356,1710
23070,309920,103641,1152,1901547124,2119481432,PYRAMIDAL,0,0,0,1637,1059
25535,426282,204954,1152,5515075127,5544190485,PYRAMIDAL,0,0,0,358,719
36133,328638,131820,1152,2542194778,3022713659,INTERNEURON,256,0,0,614,1105
27716,342248,69719,1152,1144923957,10039473529,MG_OPC,0,0,0,103,685
32827,118989,196610,1152,23118917737,23118917737,UNKNOWN0,0,0,0,103,2462
44906,314604,44676,1152,9223351464,18030485940,MG_OPC,0,0,0,103,676
48611,475007,229621,1152,24106208469,24237207750,INTERNEURON,512,0,0,103,404
3024,191097,210589,1152,5027987260,5929248670,PYRAMIDAL,2,0,0,1383,2330
18115,262401,99905,1152,2146771734,2350558082,INTERNEURON,0,0,1024,360,1279
2550,167522,175297,1152,4720227124,4720227124,ASTROCYTE,0,0,0,616,2186
12349,226124,231157,1152,6527421181,6527421181,PYRAMIDAL,2,0,0,1384,2242
8271,259896,132249,1152,3151116870,3238531604,MG_OPC,0,0,0,105,1496
41623,447580,190592,1152,5253703975,5253703975,ASTROCYTE,0,0,0,105,519
49301,452834,237252,1152,0,0,ASTROCYTE,0,0,0,105,591
15396,224759,113625,1152,2523943480,2597022125,PYRAMIDAL,0,0,0,617,1536
26640,381564,74362,1152,1219184712,10215473680,MG_OPC,0,0,0,106,484
20358,286604,98972,1152,2089462511,11129378682,MG_OPC,0,0,0,107,1155
11558,255281,211510,1152,5800481069,14723970766,ASTROCYTE,0,0,0,363,1961
41747,463791,176974,1152,4701026945,13566418390,ASTROCYTE,0,0,0,108,358
23659,265601,260376,1152,16427513047,25190887525,PYRAMIDAL,16,0,0,620,2078
23141,321294,52359,1152,460077552,532907963,PYRAMIDAL,0,0,0,365,691
13947,385241,217650,1152,5557170558,5862886341,PYRAMIDAL,0,0,0,621,1062
25537,419554,210059,1152,5776710477,5776710477,PYRAMIDAL,0,0,0,366,783
741,187668,182732,1152,4750084947,4793917178,UNKNOWN2,18,0,0,879,2163
36177,333940,120498,1152,2586143765,2906008159,INTERNEURON,0,0,0,368,1014
21175,330017,118588,1152,2527842462,2789565930,MG_OPC,0,0,0,113,1028
19764,346561,191332,1152,4740858369,4740858369,INTERNEURON,0,0,2,369,1256
9810,297127,200397,1152,5568967435,5568967435,UNKNOWN2,0,0,0,625,1634
17012,263115,113731,1152,2612411440,2714574490,PYRAMIDAL,0,2,0,881,1365
36080,295925,101539,1152,2031787973,2176835058,MG_OPC,0,0,0,114,1122
4124,224019,201059,1152,5290190600,5493612685,MG_OPC,0,0,0,115,2097
519,239491,154694,1152,3849393098,4082119014,INTERNEURON,0,0,0,373,1739
5028,208202,158713,1152,4022839638,12961046178,ASTROCYTE,0,0,0,373,1913
14854,300116,128611,1152,3006945696,3181631796,ASTROCYTE,0,0,0,374,1257
12385,210370,234355,1152,6425141775,24388459370,MG_OPC,0,0,0,119,2357
21141,361512,112758,1152,1989663691,2397558590,PYRAMIDAL,0,0,0,887,806
424,198601,186627,1152,4954076806,13979684712,MG_OPC,0,0,0,120,2141
17775,188006,264512,1152,7647027495,16555929441,MG_OPC,0,0,0,120,2646
33946,94097,265746,1152,7600024984,7847922275,PYRAMIDAL,2,0,0,633,3024
3049,199929,198335,1152,5172623275,5303668315,PYRAMIDAL,2,0,0,1657,2209
9204,243214,232099,1152,6513433395,24316754340,UNKNOWN0,0,1,0,122,2134
516,237919,157371,1152,3892846662,12976566931,ASTROCYTE,0,0,0,123,1763
9664,315393,204612,1152,5132280723,5656807415,PYRAMIDAL,0,0,0,379,1526
30333,142071,191014,1152,4981512639,5287183120,PYRAMIDAL,0,0,0,1659,2377
16079,312473,122444,1152,2367217489,11785387810,MG_OPC,0,0,0,124,1152
39698,418410,97295,1152,2050068968,2093740475,ASTROCYTE,0,0,0,124,368
45789,478092,203675,1152,5458411035,23349308536,ASTROCYTE,0,0,0,124,323
23022,256543,226049,1152,24098863445,24098863445,ASTROCYTE,0,0,0,380,2018
22403,301017,78467,1152,1434914806,10329200594,MG_OPC,0,0,0,125,955
11600,240804,212921,1152,5930926547,14839946243,C-SHAPEDCELL_AKA_MG_OPC,0,0,0,126,2060
7520,254919,185391,1152,4854074656,13879696411,ASTROCYTE,0,0,0,382,1832
11481,290507,175386,1152,4695405082,4709771821,PYRAMIDAL,0,0,0,382,1562
13136,287818,164701,1152,4229340756,13080131696,ASTROCYTE,0,0,0,382,1525
24158,406643,170642,1152,3956536486,4640928176,PYRAMIDAL,0,0,0,382,754
26546,363668,93329,1152,1582018839,1815356968,PYRAMIDAL,0,0,0,382,692
14255,295862,116820,1152,2788499091,2875755427,MG_OPC,0,0,0,127,1213
14266,287783,123286,1152,2729920235,2904753155,MG_OPC,0,0,0,127,1295
39435,390415,59228,1152,622572100,18527954652,ASTROCYTE,0,0,0,128,351
13596,322230,224705,1152,5847554835,6166688911,PYRAMIDAL,0,0,0,384,1549
24764,410603,178274,1152,4451992449,4568332901,INTERNEURON,0,0,16,384,752
35039,130523,233088,1152,6436661429,15505912731,ASTROCYTE,0,0,0,384,2725
24060,351407,193916,1152,5090463772,5410605794,MG_OPC,0,0,0,129,1232
39620,432777,120532,1152,2341622358,11629229678,MG_OPC,0,0,0,129,375
24806,415469,195128,1152,5310851402,5529370401,INTERNEURON,0,0,0,130,771
447,213981,172695,1152,4343418410,13427022349,ASTROCYTE,0,0,0,386,1978
24889,406995,212150,1152,5368685507,5746778459,PYRAMIDAL,0,0,0,642,883
13530,312995,220988,1152,3547825299,6253493501,PYRAMIDAL,0,0,0,387,1604
24811,425237,195261,1152,5049085224,5500372977,PYRAMIDAL,0,0,0,387,699
2730,177270,157907,1152,3571201273,3891240221,UNKNOWN2,2,0,0,899,2027
15369,236558,106351,1152,2248000288,2248000288,PYRAMIDAL,0,0,0,899,1438
19779,335573,178534,1152,4464226583,4783931174,INTERNEURON,0,0,0,388,1281
37913,159946,259217,1152,7165733260,16336651185,ASTROCYTE,0,0,0,388,2788
45841,431339,235051,1152,24366747931,24395863572,PYRAMIDAL,0,0,0,388,753
4491,222423,220237,1152,6221486656,15072263003,C-SHAPEDCELL_AKA_MG_OPC,0,0,0,133,2211
12595,201756,214446,1152,6089712954,23718536689,MG_OPC,0,0,0,133,2298
38520,405601,236427,1152,24278559133,24453230008,INTERNEURON,0,0,0,133,955
16498,309573,216826,1152,5656895064,5933437867,INTERNEURON,128,0,0,389,1613
38750,452291,136890,1152,3405099485,3448771579,ASTROCYTE,0,0,0,134,305
38738,456035,151257,1152,3841933391,12794653093,ASTROCYTE,0,0,0,135,331
17022,258992,116130,1152,2627143462,2728971392,ASTROCYTE,0,0,0,392,1400
21164,347161,116051,1152,2136098827,2658798446,PYRAMIDAL,0,0,0,904,911
41565,474170,187386,1152,4832289100,13988914024,MG_OPC,0,0,0,138,311
14588,261896,233873,1152,6644856731,6644856827,UNKNOWN2,2,0,0,650,2014
23052,233177,253778,1152,6731675590,7051670607,UNKNOWN2,0,0,0,1418,2292
14108,288233,147479,1152,3690651970,12643430400,MG_OPC,0,0,0,141,1430
30639,130979,211199,1152,5825099516,5883458935,PYRAMIDAL,2,0,0,909,2556
38523,422155,233307,1152,24293700322,24351869521,INTERNEURON,0,0,0,398,820
49258,341468,253014,1152,0,0,INTERNEURON,512,0,0,143,1484
45772,278293,264836,1152,25351424615,25351424615,UNCLASSIFIEDNEURON,512,0,0,655,1995
184,252777,176416,1152,4577502477,22424640076,UNKNOWN0,0,0,0,144,1795
24878,426763,217179,1152,5849905530,15050113903,INTERNEURON,0,0,0,144,747
45860,457137,233327,1152,0,0,ASTROCYTE,0,0,0,145,550
1386,172850,230150,1152,6452664101,24212532308,ASTROCYTE,0,0,0,402,2543
38623,456872,166199,1152,4409649084,4438777929,ASTROCYTE,0,0,0,147,375
39635,444651,118353,1152,2414640514,2720590085,MG_OPC,0,0,0,147,285
43120,283426,222183,1152,6252674631,15147049246,MG_OPC,0,0,0,147,1818
21878,392367,208493,1152,5134997241,5747129883,PYRAMIDAL,0,0,0,403,982
16818,323394,215840,1152,5380337105,6050348792,PYRAMIDAL,0,0,0,404,1511
14607,241793,221798,1152,5610974886,6178809125,PYRAMIDAL,0,0,0,660,2097
25540,415319,211958,1152,5878683833,5965808006,PYRAMIDAL,0,0,0,660,820
44821,305838,44474,1152,1041549195,18044704257,UNCLASSIFIEDNEURON,0,0,0,660,716
11297,302191,185626,1152,4345740156,4870486175,PYRAMIDAL,0,0,0,916,1535
19775,350929,182488,1152,4813760514,5002960775,ASTROCYTE,0,0,0,405,1191
44006,310234,195840,1152,4202607054,5351165867,PYRAMIDAL,0,0,0,405,1526
28306,141819,225962,1152,5667553400,6480830458,UNCLASSIFIEDNEURON,1,0,0,918,2640
307,241104,152232,1152,3718276773,3805853235,PYRAMIDAL,2,0,0,1174,1715
3054,204959,196450,1152,4866659916,5289577316,PYRAMIDAL,0,0,0,663,2172
26639,379968,74739,1152,1189952843,1364640208,ASTROCYTE,0,0,0,152,496
38588,457039,201206,1152,5297638709,14366815326,MG_OPC,0,0,0,152,477
42786,414810,138984,1152,3665918641,21192739235,UNKNOWN0,0,0,0,152,575
43019,440400,152891,1152,3884962365,3986950273,ASTROCYTE,0,0,0,152,449
43208,246266,95802,1152,1899167040,2131761975,MG_OPC,0,0,0,152,1325
16799,325993,222335,1152,5977708010,6122873815,PYRAMIDAL,0,0,0,408,1514
43607,385557,235469,1152,6910245639,24350614118,INTERNEURON,0,0,12,408,1106
24265,411241,203878,1152,5543590890,5558118876,PYRAMIDAL,0,0,0,664,828
48606,310299,257441,1152,25134219817,25134234433,ASTROCYTE,0,0,0,153,1733
42528,152367,168657,1152,4399457638,22173838725,MG_OPC,0,0,0,154,2181
11456,298490,180017,1152,4768205079,4768205079,PYRAMIDAL,0,0,0,411,1534
8187,275901,173538,1152,4505372376,4724038004,PYRAMIDAL,0,0,0,923,1643
38699,435683,149649,1152,3826528748,3914003546,ASTROCYTE,0,0,0,156,470
38741,454632,142983,1152,3579815477,3623502154,ASTROCYTE,0,0,0,156,311
43100,457947,229735,1152,24207509602,24251166565,ASTROCYTE,0,0,0,156,537
16500,306852,216445,1152,5206527538,5918851205,PYRAMIDAL,0,0,0,412,1631
33141,147912,190733,1152,5170901819,14138119327,ASTROCYTE,0,0,0,413,2360
45859,459009,232569,1152,24309468020,24324010509,ASTROCYTE,0,0,0,158,534
11166,308588,203813,1152,4813979630,5627707810,UNCLASSIFIEDNEURON,16,0,0,414,1570
9795,291444,202060,1152,5393887098,5466688455,UNKNOWN2,4,0,0,926,1680
21900,403635,196901,1152,5528567770,14350360421,INTERNEURON,256,0,8192,416,864
1730,247043,187556,1152,4561922262,4955901462,PYRAMIDAL,16,0,0,1696,1890
39899,396965,64005,1152,782759652,18702844924,ASTROCYTE,0,0,0,161,337
7808,254391,240513,1152,6775828979,15713830526,ASTROCYTE,0,0,0,417,2092
28221,153643,234392,1152,6612384075,6714139136,UNCLASSIFIEDNEURON,17,0,512,1441,2658
7518,253130,182572,1152,4664115273,4825002787,PYRAMIDAL,0,0,0,1953,1827
22382,299982,97418,1152,2002687793,10838629676,ASTROCYTE,0,0,0,418,1076
45550,464498,226632,1152,24047468617,24134928048,ASTROCYTE,0,0,0,163,480
11495,291162,172420,1152,4549366607,4578407928,UNKNOWN2,0,0,0,419,1543
2706,165319,150295,1152,21548287253,21562844667,UNKNOWN0,0,1,0,164,2008
48615,423553,77355,1152,0,0,ASTROCYTE,0,0,0,164,240
23906,352713,113957,1152,2499384877,2557350567,INTERNEURON,0,0,0,420,866
4115,234357,187077,1152,4563091208,4998988703,PYRAMIDAL,0,0,0,932,1960
45254,176377,280785,1152,8054088152,25872156625,ASTROCYTE,0,0,0,165,2794
45597,407628,238630,1152,24191800144,24540645508,ASTROCYTE,0,0,0,165,944
2878,199049,230152,1152,6003084779,6424631500,PYRAMIDAL,2,0,0,1445,2403
38515,410627,232783,1152,24264146453,24308008932,INTERNEURON,0,0,0,166,908
39662,453014,124587,1152,2560666129,2968369178,ASTROCYTE,0,0,0,166,253
45868,424963,79602,1152,19227838258,19213280986,UNCLASSIFIEDNEURON,0,0,0,167,242
16460,326547,238617,1152,6763767844,6778311414,PYRAMIDAL,0,0,0,424,1560
960,195661,148530,1152,3658558300,12523921258,INTERNEURON,0,0,0,425,1894
24725,410688,149626,1152,3141581849,3782024149,PYRAMIDAL,0,0,0,681,646
13926,395749,222694,1152,6416366675,6416366675,INTERNEURON,0,0,0,170,996
45770,283661,263942,1152,0,0,ASTROCYTE,0,0,0,170,1952
45867,420229,75587,1152,19082106052,19082106052,UNCLASSIFIEDNEURON,0,0,0,170,253
14225,313389,111642,1152,2599738282,11465071250,ASTROCYTE,0,0,0,426,1086
18386,336236,98807,1152,1174679683,1931070696,PYRAMIDAL,0,0,0,682,883
2188,164471,181149,1152,4617989711,4938467445,PYRAMIDAL,0,0,0,1195,2239
22264,294035,73169,1152,619564658,1041519294,PYRAMIDAL,0,0,0,1195,957
41895,465435,205366,1152,5516360033,14570879354,ASTROCYTE,0,0,0,172,424
38400,433935,226541,1152,23682970137,23930281203,INTERNEURON,16,0,0,173,715
38698,438787,146126,1152,3797736299,12531966776,ASTROCYTE,0,0,0,174,435
11451,301398,174927,1152,4608528417,4608528417,PYRAMIDAL,0,0,0,430,1491
11598,242441,211614,1152,14636335648,14767292043,ASTROCYTE,0,0,0,430,2044
18082,265441,86316,1152,1622872185,1826805702,INTERNEURON,0,0,0,430,1177
49237,330836,256450,1152,0,0,PYRAMIDAL,512,0,0,431,1574
21894,396693,199638,1152,4771826064,5630262725,PYRAMIDAL,256,0,0,687,923
35817,397161,80853,1152,1263090409,1510810439,ASTROCYTE,0,0,0,176,423
2129,148754,171794,1152,4501212074,4559556722,PYRAMIDAL,2,0,0,1200,2214
9704,291472,211601,1152,5335847896,5903419602,PYRAMIDAL,0,0,0,1712,1720
21102,371957,125763,1152,2820534908,3009514839,INTERNEURON,0,0,0,177,803
35875,416184,106735,1152,2239355398,2545043382,ASTROCYTE,0,0,0,177,426
41564,472042,189742,1152,5254521290,14032527031,ASTROCYTE,0,0,0,179,333
23656,261578,257376,1152,7081689438,16267311236,PYRAMIDAL,2,0,0,1459,2099
17032,214685,121146,1152,2873084297,20603734627,BLOODVESSELCELL,0,0,0,180,1629
4777,239022,164637,1152,13180381842,13224083058,ASTROCYTE,0,0,0,436,1802
4872,168549,229502,1152,5754122730,6394421644,UNCLASSIFIEDNEURON,18,0,0,692,2560
19299,379052,155411,1152,3578092295,3751801003,PYRAMIDAL,0,0,0,437,888
35845,409907,73814,1152,10245479130,18965312595,MG_OPC,0,0,0,182,309
33838,104271,286015,1152,17164499345,26088103931,UNKNOWN0,0,0,0,183,3186
1370,182753,212750,1152,5870756708,5943674773,INTERNEURON,0,0,0,439,2384
16812,327951,217154,1152,5861951770,14915813014,INTERNEURON,0,0,0,184,1483
25268,367482,200431,1152,5629445818,23258254601,INTERNEURON,0,0,0,184,1139
41636,466270,192707,1152,4861243475,14177806560,INTERNEURON,0,0,0,184,385
43043,448461,131768,1152,3273894645,3303039498,INTERNEURON,0,0,0,184,312
9693,302694,212341,1152,5671379404,23634596085,PYRAMIDAL,0,0,0,440,1645
23661,269207,260671,1152,25249290645,25249290645,UNCLASSIFIEDNEURON,0,0,0,696,2052
5708,118789,204292,1152,5432639748,5606784832,PYRAMIDAL,0,0,0,1208,2523
14326,279748,110822,1152,2177053835,2613492678,INTERNEURON,16,0,0,185,1263
38804,425339,143205,1152,3505964687,21309546892,UNKNOWN0,0,0,0,186,519
3948,229178,124870,1152,1913563953,2888327096,PYRAMIDAL,0,0,0,442,1594
5723,126887,205484,1152,5548526923,14574121041,ASTROCYTE,0,0,0,442,2520
26625,388696,85411,1152,1554131014,10535980661,ASTROCYTE,0,0,0,188,499
17676,181816,248916,1152,6977277883,7195416608,UNKNOWN2,0,0,0,956,2606
13189,312817,158180,1152,3327363503,3793487035,PYRAMIDAL,0,0,0,1212,1337
24508,396826,167542,1152,4422279274,4422279274,INTERNEURON,0,0,0,189,812
3873,231778,134887,1152,2378372049,3383286023,PYRAMIDAL,0,0,0,445,1649
14076,294426,163218,1152,4053968600,4316845540,PYRAMIDAL,0,0,0,445,1477
27315,293703,56420,1152,1128920987,9834110544,PYRAMIDAL,0,0,0,701,851
36225,340200,149739,1152,3939831659,21554157361,INTERNEURON,0,0,1024,190,1121
8780,295311,187092,1152,4534895459,5190203289,PYRAMIDAL,16,0,0,958,1587
19813,351637,159277,1152,3823841296,3823841296,PYRAMIDAL,0,0,0,958,1090
2167,144686,165112,1152,4428220922,13221002784,PYRAMIDAL,2,0,0,1214,2172
26093,407997,129205,1152,3097792420,11948700742,MG_OPC,0,0,0,191,580
7068,209680,123975,1152,3033167963,3033167963,UNCLASSIFIEDNEURON,17,0,0,447,1668
24875,424072,216936,1152,5893431887,6024402844,ASTROCYTE,0,0,0,192,767
3927,245324,126086,1152,2132623130,2597884354,PYRAMIDAL,0,0,0,961,1529
8401,258786,139074,1152,2554547287,3340534756,PYRAMIDAL,0,0,0,450,1544
14033,282637,157623,1152,3371182357,12774546782,INTERNEURON,0,0,0,195,1518
24112,389966,164466,1152,4101714027,22021637794,ASTROCYTE,0,0,0,196,848
39455,378004,45844,1152,17959771734,18076258148,ASTROCYTE,0,0,0,198,348
7048,203122,119069,1152,11738036996,20501469619,UNCLASSIFIEDNEURON,0,0,0,454,1658
25939,379733,172935,1152,4217309053,4406787226,PYRAMIDAL,0,0,0,966,953
23125,309590,63095,1152,721815933,896574947,INTERNEURON,16,0,0,200,816
45548,464448,224913,1152,23960198153,24047600495,ASTROCYTE,0,0,0,201,476
24802,417501,190195,1152,4772760307,14088915092,INTERNEURON,0,0,0,202,741
39604,426085,130666,1152,3171163664,3273195360,ASTROCYTE,0,0,0,202,463
2798,174838,205378,1152,5623137643,14546641651,ASTROCYTE,0,0,0,458,2371
14047,291380,161487,1152,3690212968,4214754485,PYRAMIDAL,0,0,0,458,1486
10507,304342,242262,1152,5833041353,6836101780,PYRAMIDAL,0,0,0,1483,1736
8272,259240,131808,1152,3282056609,3311201011,PYRAMIDAL,0,0,0,460,1497
23537,351964,238316,1152,5832764277,6385675633,PYRAMIDAL,0,0,0,1228,1368
1334,184674,235016,1152,6497037495,15551366233,INTERNEURON,0,0,0,461,2512
13457,347903,220116,1152,5760811276,6123660615,INTERNEURON,0,0,0,206,1347
20827,386125,132172,1152,3053639791,12093512925,ASTROCYTE,0,0,0,462,740
14171,293619,128795,1152,1799164745,2570375224,PYRAMIDAL,0,0,0,1230,1295
41897,454406,207766,1152,5646951698,23406717477,ASTROCYTE,0,0,0,208,514
13418,354538,200560,1152,5134295676,5381826674,PYRAMIDAL,0,0,0,1232,1233
4254,237816,225643,1152,6425769635,6425769635,PYRAMIDAL,2,0,0,1744,2141
20889,372054,176335,1152,4639526171,4654098125,INTERNEURON,0,0,0,210,1020
19777,341274,178632,1152,3895809633,4623772179,PYRAMIDAL,0,0,0,978,1242
16886,323844,209098,1152,5817331865,14726277793,INTERNEURON,0,0,0,211,1483
22262,290307,73537,1152,1332590785,1347264932,INTERNEURON,16,0,0,211,977
3678,251210,142453,1152,3194406889,3660295869,UNCLASSIFIEDNEURON,0,0,0,467,1604
14074,294844,160865,1152,4142129847,4316903861,ASTROCYTE,0,0,0,467,1462
2573,160532,167530,1152,4326818082,4399704953,UNKNOWN1,0,0,0,980,2150
10505,300683,243983,1152,6528939370,7053934111,PYRAMIDAL,0,0,0,1748,1769
2126,153279,171092,1152,4414116209,22246566186,ASTROCYTE,0,0,0,214,2197
25296,406555,190235,1152,4291614432,5223056262,PYRAMIDAL,0,0,0,983,821
22375,313044,91086,1152,1930077516,10766369705,INTERNEURON,0,0,0,216,969
16447,322976,244596,1152,6501942602,6531028662,PYRAMIDAL,0,0,0,728,1604
6339,221480,143755,1152,3615661353,3732162348,INTERNEURON,0,0,0,217,1754
26665,391940,64738,1152,942890416,9866465984,ASTROCYTE,0,0,0,217,371
25751,399593,185002,1152,4844349617,4975496218,ASTROCYTE,0,0,0,219,854
39301,390477,91890,1152,1801968857,2092821270,INTERNEURON,0,0,1024,219,520
7931,240075,133466,1152,3165074985,12190449527,ASTROCYTE,0,0,0,221,1602
24755,418053,186473,1152,4495809170,13885113661,PYRAMIDAL,0,0,0,221,725
11435,309535,170316,1152,4040768354,4273816141,PYRAMIDAL,0,0,0,477,1416
2879,193478,231311,1152,6511682649,24271447328,ASTROCYTE,0,0,0,222,2441
14231,317291,113034,1152,2425417073,2425417073,INTERNEURON,0,0,0,478,1072
25927,365279,172893,1152,4624939761,4683198765,INTERNEURON,0,0,0,223,1054
22371,308390,90058,1152,1201619536,1929873811,PYRAMIDAL,0,0,0,480,988
23892,361839,98231,1152,1771671403,2164569497,PYRAMIDAL,0,0,0,736,729
4937,222491,172583,1152,4140976330,4649266030,PYRAMIDAL,0,0,0,1760,1936
38548,467948,211993,1152,5836662358,14760240223,ASTROCYTE,0,0,0,226,421
13526,314473,220622,1152,5845788081,5919143234,PYRAMIDAL,0,0,0,1250,1592
4123,225015,198571,1152,5319115466,14286261511,ASTROCYTE,0,0,0,484,2078
23633,283266,255477,1152,7300223993,16180434659,UNCLASSIFIEDNEURON,2,0,0,741,1932
26192,353512,92853,1152,1814845901,1960549762,PYRAMIDAL,0,0,0,486,750
14034,281543,160446,1152,3762867762,3793164951,PYRAMIDAL,0,0,0,742,1540
5798,148210,195871,1152,4239562349,5214849553,PYRAMIDAL,2,0,0,1254,2397
4439,205476,212930,1152,23660424432,23660424432,UNKNOWN0,0,0,0,231,2269
48623,426477,235944,1152,24439358420,24439358728,INTERNEURON,512,0,0,231,793
43984,204510,263127,1152,7355691877,7647478282,PYRAMIDAL,0,0,0,743,2528
16052,319397,137595,1152,3123810978,3298746134,INTERNEURON,0,0,0,232,1192
24917,430031,218488,1152,6024300799,15093741486,INTERNEURON,0,1,0,233,726
22267,294775,68732,1152,648605988,1157961551,PYRAMIDAL,0,0,0,489,925
13192,317918,155062,1152,3445237789,3459869102,PYRAMIDAL,0,0,0,1770,1289
15606,251178,90849,1152,1826132853,1928092145,ASTROCYTE,0,0,0,235,1270
19721,346031,232525,1152,6516880379,15396682522,ASTROCYTE,0,0,0,236,1397
45990,468592,120267,1152,20553974012,20568560275,ASTROCYTE,0,0,0,236,127
38362,391234,238201,1152,6532545816,24321602060,PYRAMIDAL,0,0,0,748,1069
14016,276176,160421,1152,3210497435,3210497435,PYRAMIDAL,0,0,0,493,1571
45568,272672,67953,1152,18800584074,18800584074,PYRAMIDAL,512,0,0,749,1023
38562,473372,210193,1152,5836926905,14745829421,ASTROCYTE,0,0,0,238,375
8264,254114,134515,1152,2190925057,3194787807,UNCLASSIFIEDNEURON,17,0,0,495,1540
26127,406983,118656,1152,2777694604,2879610919,INTERNEURON,0,0,0,241,541
24160,410988,171226,1152,4597549463,4612033182,INTERNEURON,0,0,0,242,725
39901,398377,64202,1152,9852099505,18673789191,ASTROCYTE,0,0,0,242,330
23163,314876,52979,1152,562007735,9499937673,INTERNEURON,16,0,0,498,727
23518,373759,235880,1152,15601388995,24437591884,INTERNEURON,0,0,0,243,1197
25266,369966,208816,1152,5688025278,5876961468,INTERNEURON,0,0,0,243,1149
25286,395975,184960,1152,4728388298,4960967192,PYRAMIDAL,0,0,0,499,881
24141,413024,162016,1152,4131469780,4189758188,PYRAMIDAL,0,0,0,500,677
21833,375003,217391,1152,5746836813,6124666890,PYRAMIDAL,0,0,0,1268,1138
22433,314897,81908,1152,1595334968,10533483523,ASTROCYTE,0,0,0,245,904
20305,286954,80956,1152,982881354,982881785,PYRAMIDAL,0,0,0,1525,1041
25752,398768,184022,1152,5091822484,5091822534,INTERNEURON,0,0,0,246,857
26366,373062,111542,1152,2456488265,2572579859,PYRAMIDAL,256,0,0,246,727
186,253772,175341,1152,4504964800,4577676563,UNCLASSIFIEDNEURON,16,0,0,502,1783
42693,401420,161497,1152,3316458066,4291409909,PYRAMIDAL,0,0,0,503,757
24113,389343,163528,1152,3854066394,13141689415,ASTROCYTE,0,0,0,248,849
25263,367631,241161,1152,15557497758,24553889537,ASTROCYTE,0,0,0,248,1256
23043,250652,257448,1152,7416199233,16266930809,ASTROCYTE,0,0,0,249,2179
15577,271584,104454,1152,1783673960,2088775287,PYRAMIDAL,0,0,0,762,1265
10530,293305,238479,1152,6035981783,6035981783,INTERNEURON,0,0,0,763,1806
41701,467902,144111,1152,3551110005,3638526024,INTERNEURON,0,0,2,252,220
4814,245580,181439,1152,4300856796,4970371308,INTERNEURON,0,0,0,508,1864
2141,150457,166344,1152,4486756715,4486756715,UNCLASSIFIEDNEURON,0,0,0,765,2168
23106,318482,95511,1152,2032197513,2032212390,ASTROCYTE,0,0,0,255,965
25165,349110,228402,1152,6400320400,6531423048,ASTROCYTE,0,0,0,255,1363
14227,313714,116168,1152,2337095757,2541523079,PYRAMIDAL,0,0,0,1535,1110
23515,378987,239976,1152,6168280107,24379422302,UNKNOWN2,0,0,0,1535,1167
2183,164607,186411,1152,3673437753,5040543350,PYRAMIDAL,0,0,0,1791,2277
318,248116,147454,1408,3296730611,3878712592,PYRAMIDAL,0,0,0,512,1650
350,226012,161471,1408,2845457583,4387543313,PYRAMIDAL,0,0,0,512,1848
38803,425178,142721,1408,3797122866,30160293047,INTERNEURON,0,0,0,257,518
3949,229214,125668,1408,2669822078,3062691743,PYRAMIDAL,0,0,0,513,1600
12379,213540,227675,1408,6235446200,6410248999,PYRAMIDAL,2,0,0,1282,2304
21834,371217,218817,1408,6022709078,14931771272,ASTROCYTE,0,0,0,259,1170
24721,402503,150331,1408,3592079814,4000266418,PYRAMIDAL,0,0,0,515,706
27450,397362,142382,1408,3272274302,21148571163,PYRAMIDAL,0,0,0,260,708
35535,402348,87627,1408,1700258110,10609204632,ASTROCYTE,0,0,0,260,425
48699,135555,156199,1408,30572800327,30587313679,UNCLASSIFIEDNEURON,0,0,0,517,2120
26609,383814,115200,1408,2660083202,11671236743,UNKNOWN2,0,0,0,262,676
2501,161274,221275,1408,5986235036,32728097917,ASTROCYTE,0,0,0,263,2536
49316,421574,244382,1408,0,0,UNCLASSIFIEDNEURON,0,0,0,775,848
17634,179119,227146,1408,6206258735,6452533768,UNCLASSIFIEDNEURON,0,0,0,1032,2493
26131,390019,118273,1408,2660887866,20478516448,INTERNEURON,0,0,0,265,651
49314,247043,69644,1408,0,0,MG_OPC,0,0,0,10,1143
